date,sorted_tags,paper,paper_country,mentioned_countries,headline,summary,news,link
22/4/2020,technology;coronavirus,Guardian,UK,china, Missing Wuhan citizen journalist reappears after two months, Li Zehua says he was detained and quarantined by Chinese police after reporting on Covid-19, li zehua says detained quarantined chinese police reporting covid 19,https://www.theguardian.com/world/2020/apr/22/missing-wuhan-citizen-journalist-reappears-after-two-months
23/4/2020,coronavirus;technology,Guardian,UK,france;italy, Test  trace  contain: how South Korea flattened its coronavirus curve, As life begins to return to something like normality in Seoul and beyond  other countries are asking what lessons can be learned, life begins return something like normality seoul beyond  countries asking lessons learned,https://www.theguardian.com/world/2020/apr/23/test-trace-contain-how-south-korea-flattened-its-coronavirus-curve
22/4/2020,technology;coronavirus,Guardian,UK,germany;congo, Two Syrian defectors to go on trial in Germany for war crimes, Anwar Raslan and Eyad al-Gharib accused of roles in Assad regime’s torture apparatus, anwar raslan eyad al gharib accused roles assad regime’s torture apparatus,https://www.theguardian.com/world/2020/apr/22/two-syrian-defectors-to-go-on-trial-in-germany-for-war-crimes
22/4/2020,coronavirus;technology,Guardian,UK,, Disney heir criticises $1.5bn in bonuses and dividends as company cuts pay, Abigail Disney hits out at executive payouts while staff weather coronavirus impact, abigail disney hits executive payouts staff weather coronavirus impact,https://www.theguardian.com/film/2020/apr/22/disney-heir-criticises-company-over-15bn-bonuses-cuts-pay
22/4/2020,coronavirus;technology,Guardian,UK,ireland, West Midlands economy hardest hit from Covid-19 as auto sector stalls, Setback to ‘levelling up’ UK as London’s businesses predicted to recover faster after pandemic, setback ‘levelling up’ uk london’s businesses predicted recover faster pandemic,https://www.theguardian.com/business/2020/apr/22/west-midlands-economy-hardest-hit-from-covid-19-as-auto-sector-stalls
22/4/2020,coronavirus;technology,Guardian,UK,, UK firms plan legal action against Hiscox over Covid-19 insurance claims, More than 100 pubs and nightclubs join forces over non-payment of pandemic claims, 100 pubs nightclubs join forces non payment pandemic claims,https://www.theguardian.com/business/2020/apr/22/uk-firms-plan-legal-action-against-hiscox-over-covid-19-insurance-claims
22/4/2020,technology;coronavirus,Guardian,UK,, Cornish copper find raises hopes for once 'richest square mile', Cautious optimism that discovery of high-grade deposits could kickstart revival of metal mining, cautious optimism discovery high grade deposits could kickstart revival metal mining,https://www.theguardian.com/business/2020/apr/22/cornish-copper-find-metal-mining-industry
22/4/2020,coronavirus;technology,Guardian,UK,china, Boohoo eyes struggling fashion brands after trading beats forecasts, Online retailer reports 54% profit rise and says it is well-placed to assess opportunities, online retailer reports 54  profit rise says well placed assess opportunities,https://www.theguardian.com/business/2020/apr/22/boohoo-eyes-struggling-fashion-brands-trading-beats-forecasts
22/4/2020,coronavirus;government,Guardian,UK,, UK inflation falls to 1.5% as stay-away shoppers shun spring clothing, Coronavirus lockdown causes fashion prices to decline for only second time since 1988, coronavirus lockdown causes fashion prices decline second time since 1988,https://www.theguardian.com/business/2020/apr/22/uk-inflation-falls-stay-away-shoppers-shun-spring-clothing-coronavirus
21/4/2020,coronavirus;technology,Guardian,UK,italy, Nurse shortage causes Nightingale hospital to turn away patients, Exclusive: Covid-19 patient transfers to new London facility cancelled owing to lack of ICU nurses, exclusive  covid 19 patient transfers new london facility cancelled owing lack icu nurses,https://www.theguardian.com/world/2020/apr/21/nurse-shortage-causes-nightingale-hospital-to-turn-away-patients
21/4/2020,government;coronavirus;technology,Guardian,UK,austria;china;germany;italy;netherlands;sweden, Government misses out on 16m face masks for NHS in four weeks, Companies say their offers to supply much-needed PPE have been met with silence, companies say offers supply much needed ppe met silence,https://www.theguardian.com/uk-news/2020/apr/21/government-misses-out-on-14m-facemasks-for-nhs-in-four-weeks
21/4/2020,coronavirus;government,Guardian,UK,canada, Boris Johnson speaks to Donald Trump from Chequers, PM will have telephone audience with the Queen while he recovers from coronavirus, pm telephone audience queen recovers coronavirus,https://www.theguardian.com/politics/2020/apr/21/boris-johnson-speak-to-donald-trump-queen-from-chequers-coronavirus
21/4/2020,coronavirus;technology,Guardian,UK,, Tenants told to use lunch and holiday savings to pay full rent, London agent for billionaire landlord turns down residents’ request for coronavirus relief, london agent billionaire landlord turns residents’ request coronavirus relief,https://www.theguardian.com/money/2020/apr/21/tenants-told-to-use-lunch-and-holiday-savings-to-pay-full-rent
21/4/2020,government;coronavirus;technology,Guardian,UK,, Philip Pullman: ministers should face charges if Brexit politics slowed PPE, Novelist says government should be ‘charged with conspiracy to murder’ if reluctance to work with the EU obstructed provision, novelist says government ‘charged conspiracy murder’ reluctance work eu obstructed provision,https://www.theguardian.com/books/2020/apr/21/philip-pullman-ministers-should-face-charges-if-brexit-politics-slowed-ppe
21/4/2020,technology;coronavirus,Guardian,UK,, Matt Hancock forced to deny ‘political’ opt-out from EU ventilators, Senior Foreign Office official tells MPs that ministers refused scheme because UK had left EU, senior foreign office official tells mps ministers refused scheme uk left eu,https://www.theguardian.com/world/2020/apr/21/uk-refusal-of-eu-ventilator-offer-was-political-decision
21/4/2020,technology;coronavirus,Guardian,UK,belgium;spain;italy;turkey, Turkish PPE finally arrives at Istanbul airport en route to UK, Ministers first promised delivery of much-needed equipment for NHS on Sunday, ministers first promised delivery much needed equipment nhs sunday,https://www.theguardian.com/world/2020/apr/21/turkish-ppe-flight-only-slim-chance-goods-will-arrive-in-uk-today
21/4/2020,technology;coronavirus,Guardian,UK,, Scientists join calls for UK public to wear homemade face masks outdoors, Old T-shirt combined with kitchen paper enough to help reduce spread of coronavirus, old shirt combined kitchen paper enough help reduce spread coronavirus,https://www.theguardian.com/politics/2020/apr/21/scientists-join-calls-for-uk-public-to-wear-homemade-face-masks-outdoors
21/4/2020,coronavirus;technology,Guardian,UK,spain, Experts call for inquiry into local death toll after Cheltenham Festival, Fears that coronavirus deaths rose as a result of racing event going ahead in March, fears coronavirus deaths rose result racing event going ahead march,https://www.theguardian.com/sport/2020/apr/21/experts-inquiry-cheltenham-festival-coronavirus-deaths
21/4/2020,coronavirus;technology,Guardian,UK,china;germany, Failure to protect: who is to blame for Britain's coronavirus crisis?, A number of prominent people are being criticised for their shortcomings over Covid-19, number prominent people criticised shortcomings covid 19,https://www.theguardian.com/world/2020/apr/21/failure-to-protect-who-is-to-blame-for-britains-coronavirus-crisis
21/4/2020,coronavirus;technology,Guardian,UK,, Downing Street defends Hancock as blame game starts over PPE shortages, Prime minister has ‘full confidence’ in health secretary despite testing and equipment shortages, prime minister ‘full confidence’ health secretary despite testing equipment shortages,https://www.theguardian.com/politics/2020/apr/21/downing-street-defends-hancock-as-blame-game-starts-over-ppe-shortages
21/4/2020,coronavirus;technology,Guardian,UK,ireland, No votes  no tough questions: MPs struggle with life after lockdown, Even a Channel 5 gameshow has better procedures than the Commons on its first day back, even channel 5 gameshow better procedures commons first day back,https://www.theguardian.com/politics/2020/apr/21/no-votes-no-tough-questions-mps-struggle-with-life-after-lockdown
21/4/2020,coronavirus;government,Guardian,UK,, Just 5% of vulnerable children were in school in England last week, DfE figures confirm anecdotal reports pupils given emergency places are not turning up, dfe figures confirm anecdotal reports pupils given emergency places turning,https://www.theguardian.com/education/2020/apr/21/just-5-of-vulnerable-children-were-in-school-in-england-last-week
21/4/2020,technology;government,Guardian,UK,denmark, Older pupils ‘should be first’ when England’s schools reopen, Headteachers say priority should go to students preparing to sit exams, headteachers say priority go students preparing sit exams,https://www.theguardian.com/education/2020/apr/21/older-pupils-should-be-first-when-englands-schools-reopen
21/4/2020,technology;coronavirus,Guardian,UK,, Pupils begin studying at home – a challenge for them  parents and teachers, Schools provide online classes  but some pupils struggle to stay motivated after cancelled exams, schools provide online classes  pupils struggle stay motivated cancelled exams,https://www.theguardian.com/education/2020/apr/21/pupils-begin-studying-at-home-a-challenge-for-them-parents-and-teachers
22/4/2020,coronavirus;technology,Guardian,UK,, UK ad watchdog bans claims that IV drips can treat coronavirus, ASA cracks down on three companies marketing vitamin ‘immune boosters’, asa cracks three companies marketing vitamin ‘immune boosters’,https://www.theguardian.com/media/2020/apr/22/uk-ad-watchdog-bans-claims-that-iv-drips-can-treat-coronavirus
